fin_year,mnth,lgd_state_code,state_name,lgd_district_code,district_name,scheme_code,total_beneficiaries,total_sc,total_st,total_gen,total_obc,total_aadhar,total_mobileno,lastUpdated
2024-2025,04,22,CHHATTISGARH,650,BEMETARA,IGNOAPS,14009,1553,535,3305,8616,12187,3672,2024-07-30
2024-2025,04,22,CHHATTISGARH,760,"MANENDRAGARH CHIRMIRI BHARATPUR",IGNOAPS,8075,572,3567,2321,1615,7883,2766,2024-07-30
2024-2025,04,22,CHHATTISGARH,763,"SARANGARH BILAIGARH",IGNOAPS,33646,7881,3460,6074,16231,32535,13174,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",393,BARWANI,IGNOAPS,63751,4683,45870,1582,11616,23348,20807,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",399,CHHINDWARA,IGNOAPS,68895,8723,22653,4437,33082,33269,30690,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",401,DATIA,IGNOAPS,22467,8940,614,1821,11092,16076,9955,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",409,HOSHANGABAD,IGNOAPS,42612,9572,8187,4031,20822,21126,18864,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",425,SAGAR,IGNOAPS,93338,23039,11086,13497,45716,64545,36789,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",428,SEONI,IGNOAPS,53052,5962,20684,4400,22006,27338,20680,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",429,SHAHDOL,IGNOAPS,44456,4542,21526,5924,12464,30891,19119,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",431,SHEOPUR,IGNOAPS,17349,3715,5222,1109,7303,7254,7626,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",432,SHIVPURI,IGNOAPS,55266,15003,11214,3180,25869,35846,24459,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",433,SIDHI,IGNOAPS,62365,8393,17511,12907,23554,44655,25374,2024-07-30
2024-2025,04,23,"MADHYA PRADESH",437,VIDISHA,IGNOAPS,62749,17218,4431,8727,32373,31120,22635,2024-07-30
2024-2025,04,24,GUJARAT,438,AHMADABAD,IGNOAPS,28802,3694,252,17749,7087,25841,11031,2024-07-30
2024-2025,04,24,GUJARAT,439,AMRELI,IGNOAPS,16948,2752,129,3679,10386,16616,8945,2024-07-30
2024-2025,04,24,GUJARAT,458,"SABAR KANTHA",IGNOAPS,20258,2765,7050,5958,4471,18859,13749,2024-07-30
2024-2025,04,24,GUJARAT,641,TAPI,IGNOAPS,17861,355,16647,722,137,17753,17503,2024-07-30
2024-2025,04,24,GUJARAT,668,"CHHOTA UDEPUR",IGNOAPS,21000,763,17781,1860,595,18157,7480,2024-07-30
2024-2025,04,27,MAHARASHTRA,466,AHMEDNAGAR,IGNOAPS,36340,1629,626,32988,1097,32170,26620,2024-07-30
2024-2025,04,27,MAHARASHTRA,468,AMRAVATI,IGNOAPS,58876,2736,4459,50616,1065,36533,6680,2024-07-30
2024-2025,04,27,MAHARASHTRA,469,AURANGABAD,IGNOAPS,35646,44,13,35568,21,31690,11025,2024-07-30
2024-2025,04,27,MAHARASHTRA,473,CHANDRAPUR,IGNOAPS,49712,1333,1560,43735,3084,44945,21985,2024-07-30
2024-2025,04,27,MAHARASHTRA,474,DHULE,IGNOAPS,39695,157,1360,37472,706,28507,85,2024-07-30
2024-2025,04,27,MAHARASHTRA,476,GONDIA,IGNOAPS,25116,3552,1899,11180,8485,22202,9177,2024-07-30
2024-2025,04,27,MAHARASHTRA,480,KOLHAPUR,IGNOAPS,21607,1545,97,18552,1413,18427,6583,2024-07-30
2024-2025,04,27,MAHARASHTRA,489,PARBHANI,IGNOAPS,37401,1105,134,35749,413,32355,2779,2024-07-30
2024-2025,04,27,MAHARASHTRA,491,RAIGAD,IGNOAPS,6791,384,1323,3180,1904,6670,1363,2024-07-30
2024-2025,04,27,MAHARASHTRA,494,SATARA,IGNOAPS,5458,170,21,4499,768,5070,4331,2024-07-30
2024-2025,04,27,MAHARASHTRA,496,SOLAPUR,IGNOAPS,26805,1771,230,22654,2150,21229,4343,2024-07-30
2024-2025,04,27,MAHARASHTRA,499,WASHIM,IGNOAPS,14345,1241,281,11930,893,13430,1751,2024-07-30
2024-2025,04,28,"ANDHRA PRADESH",511,KURNOOL,IGNOAPS,85820,15117,1970,22700,46033,59797,62156,2024-07-30
2024-2025,04,28,"ANDHRA PRADESH",519,SRIKAKULAM,IGNOAPS,124263,6660,5190,29882,82531,90754,83908,2024-07-30
2024-2025,04,28,"ANDHRA PRADESH",523,"WEST GODAVARI",IGNOAPS,100088,18287,2985,43793,35023,73463,72728,2024-07-30
2024-2025,04,28,"ANDHRA PRADESH",745,"Alluri Sitharama Raju",IGNOAPS,14214,362,503,2808,10541,14214,14190,2024-07-30
2024-2025,04,29,KARNATAKA,530,BIJAPUR,IGNOAPS,25076,3369,187,8331,13189,24136,17964,2024-07-30
2024-2025,04,29,KARNATAKA,539,HASSAN,IGNOAPS,48408,4810,425,7539,35634,47052,39927,2024-07-30
2024-2025,04,29,KARNATAKA,541,KODAGU,IGNOAPS,8140,632,258,1762,5488,7728,5837,2024-07-30
2024-2025,04,29,KARNATAKA,544,MANDYA,IGNOAPS,48630,1746,60,2628,44196,47102,36446,2024-07-30
2024-2025,04,29,KARNATAKA,548,TUMKUR,IGNOAPS,42099,3426,1541,17371,19761,41271,35741,2024-07-30
2024-2025,04,29,KARNATAKA,549,UDUPI,IGNOAPS,19118,880,755,603,16880,18856,11974,2024-07-30
2024-2025,04,29,KARNATAKA,631,RAMANAGARA,IGNOAPS,33767,2916,304,10417,20130,32466,27230,2024-07-30
2024-2025,04,3,PUNJAB,27,AMRITSAR,IGNOAPS,4886,1,0,4885,0,2616,4331,2024-07-30
2024-2025,04,3,PUNJAB,31,FIROZEPUR,IGNOAPS,9021,998,12,7949,62,4065,8349,2024-07-30
2024-2025,04,3,PUNJAB,43,SANGRUR,IGNOAPS,11185,156,2,10984,43,5838,10358,2024-07-30
2024-2025,04,3,PUNJAB,605,BARNALA,IGNOAPS,3557,80,0,3460,17,1698,3526,2024-07-30
2024-2025,04,3,PUNJAB,651,FAZILKA,IGNOAPS,3798,206,0,3582,10,1791,2945,2024-07-30
2024-2025,04,30,GOA,551,"NORTH GOA",IGNOAPS,4361,130,275,2657,1299,4049,14,2024-07-30
2024-2025,04,32,KERALA,558,KASARAGOD,IGNOAPS,10857,309,459,10089,0,10639,8209,2024-07-30
2024-2025,04,32,KERALA,567,WAYANAD,IGNOAPS,13550,628,1401,11521,0,13344,10077,2024-07-30
2024-2025,04,33,"TAMIL NADU",582,PUDUKKOTTAI,IGNOAPS,21239,3947,0,6994,10298,14245,20180,2024-07-30
2024-2025,04,33,"TAMIL NADU",590,THIRUVARUR,IGNOAPS,21061,8671,0,2155,10235,15642,12969,2024-07-30
2024-2025,04,33,"TAMIL NADU",593,TIRUVANNAMALAI,IGNOAPS,47624,9370,865,18504,18885,41902,42018,2024-07-30
2024-2025,04,33,"TAMIL NADU",595,VELLORE,IGNOAPS,138993,30186,3117,30354,75336,64276,134635,2024-07-30
2024-2025,04,33,"TAMIL NADU",596,VILLUPPURAM,IGNOAPS,80249,20267,2653,6034,51295,60140,72717,2024-07-30
2024-2025,04,35,"ANDAMAN AND NICOBAR",602,"SOUTH ANDAMANS",IGNOAPS,435,0,0,435,0,435,428,2024-07-30
2024-2025,04,36,TELANGANA,692,SIDDIPET,IGNOAPS,17915,3463,218,1064,13170,15969,15721,2024-07-30
2024-2025,04,36,TELANGANA,695,"JOGULAMBA GADWAL",IGNOAPS,11407,2531,191,578,8107,9529,8706,2024-07-30
2024-2025,04,36,TELANGANA,700,MEDCHAL,IGNOAPS,13295,1767,295,1576,9657,12998,11917,2024-07-30
2024-2025,04,37,LADAKH,6,KARGIL,IGNOAPS,4392,0,4392,0,0,0,0,2024-07-30
2024-2025,04,38,"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",463,DAMAN,IGNOAPS,3323,264,580,880,1599,1175,1794,2024-07-30
2024-2025,04,5,UTTARAKHAND,47,CHAMOLI,IGNOAPS,11359,2764,361,8157,77,4060,2074,2024-07-30
2024-2025,04,5,UTTARAKHAND,53,PITHORAGARH,IGNOAPS,8365,2862,79,5269,155,3712,1513,2024-07-30
2024-2025,04,6,HARYANA,58,AMBALA,IGNOAPS,13898,4560,0,5501,3837,10385,8079,2024-07-30
2024-2025,04,6,HARYANA,64,JHAJJAR,IGNOAPS,10476,1405,0,7751,1320,7000,4902,2024-07-30
2024-2025,04,7,DELHI,671,"NORTH WEST- II",IGNOAPS,11901,0,0,11901,0,11899,1021,2024-07-30
2024-2025,04,7,DELHI,77,CENTRAL,IGNOAPS,7148,0,0,7148,0,7135,453,2024-07-30
2024-2025,04,7,DELHI,85,WEST,IGNOAPS,12640,0,0,12640,0,12630,2938,2024-07-30
2024-2025,04,8,RAJASTHAN,101,HANUMANGARH,IGNOAPS,16084,6699,124,2582,6679,14365,15095,2024-07-30
2024-2025,04,8,RAJASTHAN,105,JHALAWAR,IGNOAPS,20631,5570,2761,1874,10426,19031,18949,2024-07-30
2024-2025,04,8,RAJASTHAN,113,"SAWAI MADHOPUR",IGNOAPS,11223,2877,1883,1288,5175,10249,10757,2024-07-30
2024-2025,04,8,RAJASTHAN,116,TONK,IGNOAPS,15337,3805,1786,2841,6905,14034,14801,2024-07-30
2024-2025,04,8,RAJASTHAN,117,UDAIPUR,IGNOAPS,93711,4632,63508,10670,14901,73528,74880,2024-07-30
2024-2025,04,8,RAJASTHAN,87,ALWAR,IGNOAPS,24716,6385,2177,5236,10918,20477,22038,2024-07-30
2024-2025,04,8,RAJASTHAN,90,BARMER,IGNOAPS,51527,10030,4099,9635,27763,44941,45270,2024-07-30
2024-2025,04,8,RAJASTHAN,91,BHARATPUR,IGNOAPS,20792,6151,337,3960,10344,17729,18059,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",139,ETAWAH,IGNOAPS,79619,23982,63,11711,43762,54056,39542,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",144,"GAUTAM BUDDHA NAGAR",IGNOAPS,43367,11934,58,11690,19655,13487,9203,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",163,"MAHAMAYA NAGAR (HATHRAS)",IGNOAPS,58437,21566,45,12498,24311,27918,21826,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",169,MEERUT,IGNOAPS,34163,11688,8,9001,13454,15115,10820,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",172,MUZAFFARNAGAR,IGNOAPS,49191,13300,29,12101,23697,31704,21950,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",175,"RAE BARELI",IGNOAPS,137287,50041,75,23854,63294,84354,75721,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",179,"SANT RAVIDAS NAGAR",IGNOAPS,63233,17099,192,15675,30181,39806,33270,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",184,SONBHADRA,IGNOAPS,130325,29973,19919,10881,69551,49233,37886,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",660,SHAMLI,IGNOAPS,97071,29391,74,22052,45354,59228,54303,2024-07-30
2024-2025,04,9,"UTTAR PRADESH",661,HAPUR,IGNOAPS,20466,6351,48,7235,6702,12397,8233,2024-07-30
2024-2025,05,1,"JAMMU AND KASHMIR",12,RAJAURI,IGNOAPS,8601,14,461,8095,31,8513,679,2024-07-30
2024-2025,05,1,"JAMMU AND KASHMIR",4,DODA,IGNOAPS,7875,524,364,6874,113,7845,699,2024-07-30
2024-2025,05,10,BIHAR,194,BUXAR,IGNOAPS,66681,14325,1132,49368,1856,55280,59425,2024-07-30
2024-2025,05,10,BIHAR,197,GOPALGANJ,IGNOAPS,63573,12700,2764,25578,22531,37717,55428,2024-07-30
2024-2025,05,10,BIHAR,198,JAMUI,IGNOAPS,57172,10492,3642,11990,31048,38497,46771,2024-07-30
2024-2025,05,10,BIHAR,199,JEHANABAD,IGNOAPS,34720,4330,1810,10949,17631,28423,26698,2024-07-30
2024-2025,05,10,BIHAR,200,"KAIMUR (BHABUA)",IGNOAPS,60169,14603,2258,31592,11716,38240,50931,2024-07-30
2024-2025,05,10,BIHAR,205,MADHEPURA,IGNOAPS,65276,6807,678,55616,2175,49363,54047,2024-07-30
2024-2025,05,11,SIKKIM,226,"NORTH DISTRICT",IGNOAPS,844,6,814,19,5,0,0,2024-07-30
2024-2025,05,11,SIKKIM,227,"SOUTH DISTRICT",IGNOAPS,4377,194,1297,1368,1518,0,2754,2024-07-30
2024-2025,05,11,SIKKIM,228,"WEST DISTRICT",IGNOAPS,5061,222,2107,1462,1270,0,0,2024-07-30
2024-2025,05,12,"ARUNACHAL PRADESH",238,TAWANG,IGNOAPS,2141,0,2141,0,0,1505,81,2024-07-30
2024-2025,05,12,"ARUNACHAL PRADESH",666,LONGDING,IGNOAPS,1063,0,1063,0,0,900,2,2024-07-30
2024-2025,05,12,"ARUNACHAL PRADESH",718,KAMLE,IGNOAPS,895,0,895,0,0,432,0,2024-07-30
2024-2025,05,12,"ARUNACHAL PRADESH",719,"LOWER SIANG",IGNOAPS,543,0,543,0,0,365,39,2024-07-30
2024-2025,05,14,MANIPUR,253,CHANDEL,IGNOAPS,2032,0,1924,44,64,1023,154,2024-07-30
2024-2025,05,14,MANIPUR,254,CHURACHANDPUR,IGNOAPS,4783,0,4671,111,1,2810,5,2024-07-30
2024-2025,05,15,MIZORAM,263,KOLASIB,IGNOAPS,1349,3,1287,59,0,1258,997,2024-07-30
2024-2025,05,15,MIZORAM,726,HNAHTHIAL,IGNOAPS,1022,0,960,61,1,928,796,2024-07-30
2024-2025,05,16,TRIPURA,272,"WEST TRIPURA",IGNOAPS,22260,2800,7908,8715,2837,13362,184,2024-07-30
2024-2025,05,17,MEGHALAYA,275,"WEST JAINTIA HILLS",IGNOAPS,5097,8,4520,561,8,2831,235,2024-07-30
2024-2025,05,17,MEGHALAYA,276,"RI BHOI",IGNOAPS,6199,27,6110,55,7,3492,1023,2024-07-30
2024-2025,05,17,MEGHALAYA,657,"EAST JAINTIA HILLS",IGNOAPS,2442,4,1362,1053,13,1810,479,2024-07-30
2024-2025,05,17,MEGHALAYA,663,"SOUTH WEST GARO HILLS",IGNOAPS,2348,35,1792,457,64,1788,8,2024-07-30
2024-2025,05,18,ASSAM,281,BONGAIGAON,IGNOAPS,14972,667,111,12399,1795,12472,12117,2024-07-30
2024-2025,05,18,ASSAM,285,DHUBRI,IGNOAPS,27194,92,16,26779,307,22296,21730,2024-07-30
2024-2025,05,18,ASSAM,286,DIBRUGARH,IGNOAPS,22333,231,442,19861,1799,13975,16769,2024-07-30
2024-2025,05,18,ASSAM,290,JORHAT,IGNOAPS,24599,1114,792,19705,2988,19329,22169,2024-07-30
2024-2025,05,18,ASSAM,291,KAMRUP,IGNOAPS,43488,2138,2899,36329,2122,32135,22821,2024-07-30
2024-2025,05,18,ASSAM,292,"KARBI ANGLONG",IGNOAPS,15958,1008,10084,1869,2997,9531,7990,2024-07-30
2024-2025,05,18,ASSAM,296,MORIGAON,IGNOAPS,23528,2069,2109,17493,1857,13785,9852,2024-07-30
2024-2025,05,18,ASSAM,298,NALBARI,IGNOAPS,24558,475,78,23813,192,18495,19730,2024-07-30
2024-2025,05,18,ASSAM,302,TINSUKIA,IGNOAPS,22384,604,1641,15228,4911,17515,18212,2024-07-30
2024-2025,05,18,ASSAM,616,BAKSA,IGNOAPS,22779,1696,5662,12669,2752,11899,9581,2024-07-30
2024-2025,05,19,"WEST BENGAL",303,"24 PARGANAS NORTH",IGNOAPS,123195,27927,4191,87695,2785,118981,107738,2024-07-30
2024-2025,05,19,"WEST BENGAL",310,"DINAJPUR DAKSHIN",IGNOAPS,26601,8097,3635,14760,98,24880,25744,2024-07-30
2024-2025,05,19,"WEST BENGAL",311,"DINAJPUR UTTAR",IGNOAPS,47604,10356,1264,35514,469,46023,44240,2024-07-30
2024-2025,05,19,"WEST BENGAL",317,"PURBA MEDINIPUR",IGNOAPS,51910,7673,522,43155,532,50917,48413,2024-07-30
2024-2025,05,2,"HIMACHAL PRADESH",15,BILASPUR,IGNOAPS,5735,2099,169,3207,260,2882,0,2024-07-30
2024-2025,05,2,"HIMACHAL PRADESH",16,CHAMBA,IGNOAPS,10626,2167,2521,5715,223,1711,0,2024-07-30
2024-2025,05,20,JHARKHAND,323,CHATRA,IGNOAPS,30047,7619,513,6911,15004,29799,27843,2024-07-30
2024-2025,05,20,JHARKHAND,324,DEOGHAR,IGNOAPS,38325,5135,695,14774,17721,38012,18287,2024-07-30
2024-2025,05,20,JHARKHAND,325,DHANBAD,IGNOAPS,59534,6994,4979,18383,29178,58999,11370,2024-07-30
2024-2025,05,20,JHARKHAND,331,GUMLA,IGNOAPS,26600,1246,17206,2631,5517,25859,19333,2024-07-30
2024-2025,05,20,JHARKHAND,335,LATEHAR,IGNOAPS,31383,5384,14072,3713,8214,31379,21648,2024-07-30
2024-2025,05,20,JHARKHAND,338,PALAMU,IGNOAPS,77551,21822,5787,17243,32699,74991,17915,2024-07-30
2024-2025,05,20,JHARKHAND,339,RANCHI,IGNOAPS,55004,4681,25519,11371,13433,53852,26324,2024-07-30
2024-2025,05,20,JHARKHAND,342,SIMDEGA,IGNOAPS,20411,2189,14493,1471,2258,20348,5317,2024-07-30
2024-2025,05,20,JHARKHAND,606,KHUNTI,IGNOAPS,21614,1297,14660,3233,2424,21495,5724,2024-07-30
2024-2025,05,21,ODISHA,345,BOLANGIR,IGNOAPS,71124,7635,6842,34530,22117,71114,33712,2024-07-30
2024-2025,05,21,ODISHA,348,BHADRAK,IGNOAPS,46820,6012,405,30701,9702,46556,36417,2024-07-30
2024-2025,05,21,ODISHA,352,DHENKANAL,IGNOAPS,42635,4758,1903,28276,7698,42634,24740,2024-07-30
2024-2025,05,21,ODISHA,360,KENDRAPARA,IGNOAPS,62798,9461,173,34234,18930,62632,34505,2024-07-30
2024-2025,05,21,ODISHA,361,KENDUJHAR,IGNOAPS,47987,3726,12063,24343,7855,46688,24752,2024-07-30
2024-2025,05,21,ODISHA,362,KHORDHA,IGNOAPS,51486,2069,342,44477,4598,51471,33338,2024-07-30
2024-2025,05,21,ODISHA,368,NUAPADA,IGNOAPS,39559,2825,5975,20159,10600,38687,21259,2024-07-30
2024-2025,05,22,CHHATTISGARH,383,KORBA,IGNOAPS,27614,1929,11390,8157,6138,24801,2446,2024-07-30
2024-2025,05,22,CHHATTISGARH,385,MAHASAMUND,IGNOAPS,34358,4804,8608,5338,15608,33355,12693,2024-07-30
2024-2025,05,22,CHHATTISGARH,648,SURAJPUR,IGNOAPS,16626,1049,5347,5087,5143,15826,5637,2024-07-30
2024-2025,05,22,CHHATTISGARH,760,"MANENDRAGARH CHIRMIRI BHARATPUR",IGNOAPS,8069,571,3566,2321,1611,7877,2765,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",391,ASHOKNAGAR,IGNOAPS,28059,8597,3603,2781,13078,11334,11717,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",395,BHIND,IGNOAPS,35256,11390,123,8010,15733,21035,19805,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",409,HOSHANGABAD,IGNOAPS,42612,9572,8187,4031,20822,21126,18864,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",420,PANNA,IGNOAPS,76041,18600,11190,14934,31317,50962,34549,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",421,RAISEN,IGNOAPS,60196,13621,10017,9854,26704,23309,24861,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",428,SEONI,IGNOAPS,53052,5962,20684,4400,22006,27338,20680,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",430,SHAJAPUR,IGNOAPS,43210,15907,1830,5352,20121,31516,18412,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",433,SIDHI,IGNOAPS,62365,8393,17511,12907,23554,44655,25374,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",434,TIKAMGARH,IGNOAPS,70518,21188,3833,6087,39410,46843,36811,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",436,UMARIA,IGNOAPS,38798,3634,18171,4955,12038,16531,16729,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",437,VIDISHA,IGNOAPS,62749,17218,4431,8727,32373,31120,22635,2024-07-30
2024-2025,05,23,"MADHYA PRADESH",639,ALIRAJPUR,IGNOAPS,16530,647,15495,101,287,7044,6497,2024-07-30
2024-2025,05,24,GUJARAT,444,DANG,IGNOAPS,8605,35,7469,1011,90,8500,4263,2024-07-30
2024-2025,05,24,GUJARAT,447,JAMNAGAR,IGNOAPS,3986,429,25,1971,1558,3840,3532,2024-07-30
2024-2025,05,24,GUJARAT,452,NARMADA,IGNOAPS,34939,1063,28673,4217,984,30835,14277,2024-07-30
2024-2025,05,24,GUJARAT,672,ARVALLI,IGNOAPS,16317,1643,3416,2652,8605,16251,4897,2024-07-30
2024-2025,05,24,GUJARAT,675,"GIR SOMNATH",IGNOAPS,6491,731,58,4192,1503,6180,3588,2024-07-30
2024-2025,05,27,MAHARASHTRA,467,AKOLA,IGNOAPS,19517,16,0,19497,4,18036,1,2024-07-30
2024-2025,05,27,MAHARASHTRA,470,BEED,IGNOAPS,21524,688,15,20115,706,17166,173,2024-07-30
2024-2025,05,27,MAHARASHTRA,472,BULDHANA,IGNOAPS,48262,746,20,47315,181,44050,5158,2024-07-30
2024-2025,05,27,MAHARASHTRA,473,CHANDRAPUR,IGNOAPS,49737,1336,1564,43750,3087,44970,22008,2024-07-30
2024-2025,05,27,MAHARASHTRA,474,DHULE,IGNOAPS,39734,159,1372,37497,706,28539,85,2024-07-30
2024-2025,05,27,MAHARASHTRA,475,GADCHIROLI,IGNOAPS,37340,5171,11064,9312,11793,35765,13749,2024-07-30
2024-2025,05,27,MAHARASHTRA,477,HINGOLI,IGNOAPS,14613,1333,129,12764,387,13142,1819,2024-07-30
2024-2025,05,27,MAHARASHTRA,479,JALNA,IGNOAPS,37605,801,159,35657,988,35082,24285,2024-07-30
2024-2025,05,27,MAHARASHTRA,480,KOLHAPUR,IGNOAPS,21695,1545,97,18640,1413,18493,6623,2024-07-30
2024-2025,05,27,MAHARASHTRA,483,BANDRA(MSD),IGNOAPS,274,23,2,223,26,262,173,2024-07-30
2024-2025,05,27,MAHARASHTRA,490,PUNE,IGNOAPS,10064,750,217,8428,669,7346,877,2024-07-30
2024-2025,05,28,"ANDHRA PRADESH",506,GUNTUR,IGNOAPS,116466,19134,6436,62117,28779,82737,80182,2024-07-30
2024-2025,05,28,"ANDHRA PRADESH",744,Anakapalli,IGNOAPS,19299,2200,871,7423,8805,19299,19260,2024-07-30
2024-2025,05,28,"ANDHRA PRADESH",755,Nandyal,IGNOAPS,15000,3106,864,5575,5455,15000,14977,2024-07-30
2024-2025,05,29,KARNATAKA,526,"BENGALURU RURAL",IGNOAPS,23558,2850,721,7923,12064,23053,19057,2024-07-30
2024-2025,05,29,KARNATAKA,528,BELLARY,IGNOAPS,24883,3551,3710,4280,13342,24224,16205,2024-07-30
2024-2025,05,29,KARNATAKA,530,BIJAPUR,IGNOAPS,29810,4293,281,12047,13189,28870,22698,2024-07-30
2024-2025,05,29,KARNATAKA,533,CHITRADURGA,IGNOAPS,23366,2988,2311,3469,14598,22506,18155,2024-07-30
2024-2025,05,29,KARNATAKA,537,GADAG,IGNOAPS,21400,1691,861,9170,9678,20654,16776,2024-07-30
2024-2025,05,29,KARNATAKA,542,KOLAR,IGNOAPS,20419,2976,717,9047,7679,19468,16255,2024-07-30
2024-2025,05,29,KARNATAKA,545,MYSORE,IGNOAPS,47922,5449,2892,17362,22219,43367,30514,2024-07-30
2024-2025,05,3,PUNJAB,27,AMRITSAR,IGNOAPS,4886,1,0,4885,0,2616,4331,2024-07-30
2024-2025,05,3,PUNJAB,30,"FATEHGARH SAHIB",IGNOAPS,2420,581,0,1730,109,1674,2420,2024-07-30
2024-2025,05,3,PUNJAB,43,SANGRUR,IGNOAPS,11185,156,2,10984,43,5838,10358,2024-07-30
2024-2025,05,3,PUNJAB,608,"SAS NAGAR",IGNOAPS,2014,6,0,2005,3,712,1985,2024-07-30
2024-2025,05,3,PUNJAB,651,FAZILKA,IGNOAPS,3798,206,0,3582,10,1791,2945,2024-07-30
2024-2025,05,30,GOA,552,"SOUTH GOA",IGNOAPS,2952,44,1223,1265,420,2341,297,2024-07-30
2024-2025,05,32,KERALA,554,ALAPPUZHA,IGNOAPS,26783,1258,80,25445,0,26388,14741,2024-07-30
2024-2025,05,32,KERALA,556,IDUKKI,IGNOAPS,27299,4252,1021,22026,0,26874,15498,2024-07-30
2024-2025,05,32,KERALA,562,MALAPPURAM,IGNOAPS,28856,1567,70,27219,0,28234,23981,2024-07-30
2024-2025,05,32,KERALA,564,PATHANAMTHITTA,IGNOAPS,20261,2123,152,17986,0,19863,11758,2024-07-30
2024-2025,05,33,"TAMIL NADU",576,KARUR,IGNOAPS,19804,6008,0,1831,11965,17998,12486,2024-07-30
2024-2025,05,33,"TAMIL NADU",577,KRISHNAGIRI,IGNOAPS,18104,1848,215,309,15732,12600,16265,2024-07-30
2024-2025,05,33,"TAMIL NADU",579,NAGAPATTINAM,IGNOAPS,34689,14214,1,466,20008,24588,26673,2024-07-30
2024-2025,05,33,"TAMIL NADU",597,VIRUDHUNAGAR,IGNOAPS,36691,6578,34,3548,26531,30247,33831,2024-07-30
2024-2025,05,36,TELANGANA,518,RANGAREDDI,IGNOAPS,22194,4025,1056,2285,14828,21501,19096,2024-07-30
2024-2025,05,36,TELANGANA,683,"RAJANNA SIRCILLA",IGNOAPS,5606,1307,191,294,3814,4995,5417,2024-07-30
2024-2025,05,36,TELANGANA,685,KAMAREDDY,IGNOAPS,24532,4387,2201,1651,16293,21852,23520,2024-07-30
2024-2025,05,36,TELANGANA,686,HANUMAKONDA,IGNOAPS,448,137,4,7,300,448,372,2024-07-30
2024-2025,05,36,TELANGANA,693,WANAPARTHY,IGNOAPS,12851,2309,880,857,8805,11616,10260,2024-07-30
2024-2025,05,36,TELANGANA,695,"JOGULAMBA GADWAL",IGNOAPS,11407,2531,191,578,8107,9529,8706,2024-07-30
2024-2025,05,36,TELANGANA,698,VIKARABAD,IGNOAPS,13832,3333,1333,1304,7862,13176,13525,2024-07-30
2024-2025,05,36,TELANGANA,700,MEDCHAL,IGNOAPS,13295,1767,295,1576,9657,12998,11917,2024-07-30
2024-2025,05,5,UTTARAKHAND,45,ALMORA,IGNOAPS,24432,6969,11,17146,306,13270,8284,2024-07-30
2024-2025,05,5,UTTARAKHAND,48,CHAMPAWAT,IGNOAPS,7887,1564,10,6160,153,3639,2343,2024-07-30
2024-2025,05,5,UTTARAKHAND,50,HARIDWAR,IGNOAPS,29260,8821,764,12944,6731,9521,4628,2024-07-30
2024-2025,05,5,UTTARAKHAND,56,"UDAM SINGH NAGAR",IGNOAPS,21226,3112,2717,11101,4296,8816,15218,2024-07-30
2024-2025,05,5,UTTARAKHAND,57,"UTTAR KASHI",IGNOAPS,8891,1900,46,6627,318,2623,6077,2024-07-30
2024-2025,05,6,HARYANA,60,FARIDABAD,IGNOAPS,10808,1020,0,6805,2983,9100,7216,2024-07-30
2023-2024,01,1,"JAMMU AND KASHMIR",12,RAJAURI,IGNOAPS,10951,18,646,10245,42,6496,671,2024-07-30
2023-2024,01,1,"JAMMU AND KASHMIR",13,SRINAGAR,IGNOAPS,5042,0,5,5037,0,2618,1030,2024-07-30
2023-2024,01,1,"JAMMU AND KASHMIR",5,JAMMU,IGNOAPS,9588,3411,164,5897,116,4478,77,2024-07-30
2023-2024,01,1,"JAMMU AND KASHMIR",620,KISHTWAR,IGNOAPS,4694,6,202,4419,67,4219,380,2024-07-30
